,Date,Open,High,Low,Close,Adj Close,Volume,No. of Shares,No. of Trades,Change(%)
976,14-12-2018,1092.741943,1104.431152,1081.547974,1101.75647,1084.823608,7289774,632140,8605,0.0047
977,17-12-2018,1105.471191,1122.361084,1101.062988,1119.290283,1102.088013,5112362,384977,8112,0.0159
978,18-12-2018,1112.752197,1128.30481,1109.978516,1125.729248,1108.427856,5926578,374864,6444,0.0058
979,19-12-2018,1130.781372,1136.526855,1122.559204,1126.125488,1108.818237,7438647,300671,7385,0.0004
980,20-12-2018,1110.473877,1121.865845,1105.669312,1117.853882,1100.673706,5819374,1116276,8623,-0.0074
981,21-12-2018,1114.436279,1120.627563,1085.708618,1089.869141,1073.118896,8360445,306576,11407,-0.025
982,24-12-2018,1090.5625,1092.840942,1076.34729,1078.922852,1062.340942,4183821,835175,6340,-0.01
983,26-12-2018,1075.60437,1089.671021,1055.643555,1088.036499,1071.314575,7278403,270421,12592,0.0085
984,27-12-2018,1096.803345,1116.41748,1093.633423,1109.681274,1092.626587,12596278,474923,11609,0.0199
985,28-12-2018,1114.931519,1124.589966,1110.671997,1114.981079,1097.845093,7738682,454773,7868,0.0048
986,31-12-2018,1120.330444,1123.203125,1105.718872,1110.721436,1093.650879,7291282,343132,5537,-0.0038
987,01-01-2019,1114.68396,1116.714722,1099.676147,1110.473877,1093.407104,4498087,264252,6178,-0.0002
988,02-01-2019,1104.034912,1116.41748,1090.661621,1096.010864,1079.16626,7212697,264741,7052,-0.013
989,03-01-2019,1097.100586,1104.133911,1079.864014,1082.489136,1065.852417,7517041,322660,9329,-0.0123
990,04-01-2019,1087.095459,1094.079224,1070.948486,1088.33374,1071.607178,8545382,357046,9088,0.0054
991,07-01-2019,1096.605225,1107.947754,1090.661621,1094.376465,1077.557007,5565822,397992,6341,0.0056
992,08-01-2019,1094.723145,1099.527588,1085.708618,1094.277344,1077.459473,5678473,303180,6328,-0.0001
993,09-01-2019,1101.55835,1106.511353,1088.383179,1100.320068,1083.409302,5821468,513616,7291,0.0055
994,10-01-2019,1097.348267,1100.567749,1092.642822,1097.100586,1080.239258,4118960,338370,3977,-0.0029
995,11-01-2019,1097.199585,1103.341431,1078.378052,1087.739258,1071.021851,6525174,203576,8840,-0.0085
996,14-01-2019,1084.718018,1090.16626,1076.19873,1086.501099,1069.802734,4150757,477873,5879,-0.0011
997,15-01-2019,1094.624023,1121.370483,1094.624023,1119.042603,1101.844116,10158260,258020,12574,0.0299
998,16-01-2019,1124.342407,1134.248413,1119.735962,1125.233887,1107.940308,6443279,661895,9362,0.0055
999,17-01-2019,1133.703613,1137.121216,1119.389282,1123.797485,1106.525879,7558941,465380,12737,-0.0013
1000,18-01-2019,1138.012817,1178.726807,1124.589966,1173.229004,1155.197754,25927601,776161,32839,0.044
1001,21-01-2019,1182.78833,1228.306885,1177.488525,1226.078003,1207.234497,22247437,1808806,30093,0.045
1002,22-01-2019,1221.27356,1235.241089,1208.147949,1223.552002,1204.747192,16709723,1461187,19614,-0.0021
1003,23-01-2019,1221.71936,1232.516968,1210.525391,1214.785034,1196.115112,8913196,1241159,7946,-0.0072
1004,24-01-2019,1213.497314,1241.432495,1208.643311,1235.73645,1216.744385,13279882,419632,16585,0.0172
1005,25-01-2019,1238.708252,1252.824463,1223.799561,1234.300049,1215.3302,8631889,946733,11215,-0.0012
1006,28-01-2019,1238.757813,1244.156616,1210.921631,1218.004517,1199.285034,8650493,516086,9609,-0.0132
1007,29-01-2019,1219.440918,1220.084839,1190.069336,1199.281982,1180.850342,9417294,787401,8825,-0.0154
1008,30-01-2019,1203.591187,1213.497314,1179.915527,1184.472412,1166.268311,7921321,578115,10108,-0.0123
1009,31-01-2019,1190.713257,1218.153076,1189.722656,1215.627075,1196.944092,10281893,450085,18129,0.0263
1010,01-02-2019,1222.41272,1243.215576,1215.527954,1238.213013,1219.182983,9316446,620899,15561,0.0186
1011,04-02-2019,1235.290649,1284.771606,1230.387207,1278.778442,1259.125,11781195,927747,19155,0.0328
1012,05-02-2019,1279.868164,1292.151733,1266.593994,1279.422363,1259.758911,9451152,1105463,17376,0.0005
1013,06-02-2019,1284.078247,1305.277222,1282.097046,1297.946777,1277.998657,9500797,945879,16587,0.0145
1014,07-02-2019,1297.946777,1308.793945,1274.02356,1278.283203,1258.637329,9299549,1086608,17752,-0.0152
1015,08-02-2019,1272.735718,1288.28833,1260.303589,1265.702393,1246.249878,6567167,739962,9694,-0.0098
1016,11-02-2019,1263.919312,1264.018311,1239.253174,1241.481934,1222.401611,7595318,872003,7547,-0.0191
1017,12-02-2019,1239.748413,1260.402588,1239.748413,1244.602417,1225.474121,6460145,330991,8373,0.0025
1018,14-02-2019,1229.347046,1229.347046,1206.562988,1212.704712,1194.066772,6690180,435053,8225,-0.0175
1019,15-02-2019,1218.202637,1238.163452,1202.600586,1232.764648,1213.818359,9688940,712025,10318,0.0165
1020,18-02-2019,1238.262451,1240.739014,1203.591187,1208.643311,1190.067749,9740480,378130,15525,-0.0196
1021,19-02-2019,1206.562988,1228.059204,1199.826782,1204.680786,1186.166138,6303377,641322,7444,-0.0033
1022,20-02-2019,1212.358032,1228.356445,1207.553589,1222.759521,1203.967041,6357879,796789,8714,0.015
1023,21-02-2019,1224.393921,1245.989258,1217.806396,1235.19165,1216.20813,10680467,403246,12110,0.0102
1024,22-02-2019,1232.913208,1233.606689,1214.487915,1220.778198,1202.015991,8838861,843803,9327,-0.0117
1025,25-02-2019,1224.393921,1231.328247,1209.18811,1220.72876,1201.967407,7926962,772710,8020,0
1026,26-02-2019,1198.142822,1223.2052,1194.675659,1208.79187,1190.213867,10227082,1034097,11051,-0.0098
1027,27-02-2019,1216.518677,1233.210449,1197.647461,1212.011353,1193.384033,11218523,367746,14288,0.0027
1028,28-02-2019,1222.165039,1228.207764,1215.032715,1219.490479,1200.748169,11393904,520246,7882,0.0062
1029,01-03-2019,1225.384521,1230.684326,1210.773071,1214.537354,1195.871216,7997610,575146,7949,-0.0041
1030,05-03-2019,1211.912231,1228.158325,1207.157349,1226.028442,1207.185669,7189013,512236,10310,0.0095
1031,06-03-2019,1228.158325,1261.14563,1223.502441,1252.923584,1233.66748,12152341,507499,13752,0.0219
